정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7021042100,304,(주)성안건너,Seong An Co Ltd,대구광역시,북구,검단동,128.6244917,35.91493667,5,300+523+623+순환2+순환2-1
7021042200,303,검단동대구축협앞,Geomdan-dong Daegu Livestock Coop,대구광역시,북구,검단동,128.6239317,35.91554667,5,300+523+623+순환2+순환2-1
7021042300,300,검단상가아파트앞,Geomdan Apts,대구광역시,북구,검단동,128.62589,35.91653833,2,653+북구1
7021042400,338,전기재료관1,EleCenteric Material Cmplx,대구광역시,북구,산격2동,128.606995,35.90522167,2,순환2+순환2-1
7021042500,20483,전자상가,Electronic Market,대구광역시,북구,산격2동,128.6052249,35.90538818,6,349+503+653+937+순환2+순환2-1
7021042700,147,대구역꽃시장,Daegu Station Flower Market,대구광역시,북구,칠성동,128.5999817,35.876785,1,북구3
7021042800,5165,대구병원건너,Daegu hospital,대구광역시,북구,태전2동,128.5483566,35.91287562,11,200+250+250-1+300 +527+708+719+724+726+급행3+칠곡6
7021042900,1572,국우동현대아파트건너,Gugu-dong Hyundai Apts,대구광역시,북구,동천동,128.5800583,35.94774833,1,칠곡1-1
7021043000,2479,이곡마을,Igok-maeul,대구광역시,북구,무태조야동,128.607915,35.93624167,3,503+동구9+북구2
7021043200,1552,강북중학교건너,Gangbuk Middle School,대구광역시,북구,구암동,128.565765,35.93907833,1,726
7021043300,1212,양지마을건너,Yangji-maeul,대구광역시,북구,관음동,128.544155,35.94566,5,706+719+724+750+937
7021043400,9155,칠성꽃도매시장건너,Chilseong Flower Market,대구광역시,북구,칠성동,128.6014049,35.87615657,4,808+가창2+급행6+동구2
7021043500,259,무림제지앞2,Moorim Paper Manufacturing Co Ltd,대구광역시,북구,침산3동,128.5886933,35.895965,1,939
7021043600,145,대구소방본부앞,Daegu Fire Department,대구광역시,북구,칠성동,128.594605,35.87782167,2,730+북구3
7021043800,245,오페라하우스건너,Opera House,대구광역시,북구,칠성동,128.5926283,35.88277333,2,323+523
7021043900,244,오페라하우스앞,Opera House,대구광역시,북구,칠성동,128.5928867,35.88288833,2,323-1+523
7021044000,198,베어산업앞,Bears Industry Co Ltd,대구광역시,북구,검단동,128.61353,35.91407833,1,300
7021044100,197,베어산업건너,Bears Industry Co Ltd,대구광역시,북구,검단동,128.61353,35.91430667,1,300
7021044200,199,진흔건설기계공업,Jinheun Construction Machinery,대구광역시,북구,검단동,128.6190787,35.91559923,1,300
7021044300,200,혜성정공,Hyeseong Precision industry,대구광역시,북구,검단동,128.619903,35.915848,1,300
7021044400,1960,보성서한타운앞,Boseong Seohan Town,대구광역시,북구,동천동,128.5583633,35.93261,2,726+칠곡1-1
7021044500,1478,칠곡화성타운앞2,Chilgok Hwaseong Town,대구광역시,북구,동천동,128.5583517,35.932505,2,726+칠곡1
7021044600,1479,함지초등학교건너,Hamji Elementary School,대구광역시,북구,동천동,128.55955,35.93612167,2,726+칠곡1
7021044700,1482,함지초등학교앞,Hamji Elementary School,대구광역시,북구,동천동,128.5594717,35.93601667,2,726+칠곡1-1
7021044800,1206,관음중학교(북편),Gwaneum Middle School ,대구광역시,북구,관음동,128.5449317,35.94274333,1,칠곡4
7021044900,1207,관음동행정복지센터앞,Gwaneum-dong Community Service Center,대구광역시,북구,관음동,128.5464322,35.94480767,1,칠곡4
7021045000,1754,교동초등학교앞,Gyodong Elementary School,대구광역시,북구,읍내동,128.5485587,35.94504112,1,칠곡4
7021045100,1244,팔달초등학교,Paldal Elementary School,대구광역시,북구,관문동,128.5437085,35.8971033,1,북구4
7021045200,1636,칠곡경대병원역,Chilgok KNUMC Station,대구광역시,북구,동천동,128.5606143,35.9597854,11,726+730+급행2+급행7+칠곡1+칠곡1-1+칠곡2+칠곡3+칠곡4+칠곡6+팔공3
7021045600,4055,성보교통,Seongbo Transportation Company,대구광역시,북구,검단동,128.6218065,35.91746063,6,523+623+653+북구1+순환2+순환2-1
7021046300,20476,한양산호아파트건너,Hanyang Sanho Apts,대구광역시,북구,읍내동,128.5549748,35.9424925,2,708+칠곡1
7021046500,9213,매천초교(매천역)2,Maecheon Elementary School(Maecheon Station),대구광역시,북구,관문동,128.5423937,35.91234335,6,7250+730+급행7+북구1+칠곡2+칠곡4
7021046600,9298,칠곡그린파크2,Chilgok Green Park,대구광역시,북구,구암동,128.5637209,35.94302652,6,706+937+북구1+칠곡1+칠곡2+칠곡6
7021047000,1553,강북중학교앞,Gangbuk Middle School,대구광역시,북구,구암동,128.565715,35.93926333,1,726
7021047100,1926,유통단지회차지,Distribution Complex,대구광역시,북구,산격2동,128.60613,35.90815833,7,300+304+306+323+323-1+349+413
7021047200,20701,매천시장지하차도,Maecheon Market Underpass,대구광역시,북구,관문동,128.5411795,35.90363052,3,730+급행7+칠곡2
7021047500,5108,북대구초등학교건너,Bukdaegu Elementary School,대구광역시,북구,산격2동,128.60946,35.904175,2,순환2+순환2-1
7021047600,337,전기재료관2,EleCenteric Material Cmplx,대구광역시,북구,산격2동,128.6077683,35.90396167,2,순환2+순환2-1
7021047700,336,북대구초등학교앞,Bukdaegu Elementary School,대구광역시,북구,산격2동,128.610735,35.90467833,2,순환2+순환2-1
7021047800,342,산격119안전센터(엑스코),Sangyeok 119 Center,대구광역시,북구,산격2동,128.6149674,35.90693115,2,순환2+순환2-1
7021047900,343,중소기업관건너,Small and Medium Businesses Hall,대구광역시,북구,산격2동,128.616745,35.90784833,2,순환2+순환2-1
7021048000,711,태왕아너스복현건너,Taewang Honors Bokhyeon,대구광역시,북구,복현2동,128.6200683,35.90014667,3,101-1+300+북구1
7021048100,710,태왕아너스복현앞,Taewang Honors Bokhyeon,대구광역시,북구,복현2동,128.620175,35.90006333,3,101+300+북구1
7021048300,1779,팔거교,Palgeogyo (Bridge),대구광역시,북구,동천동,128.555759,35.95951683,3,730+칠곡3+팔공3
7021048400,20532,칠곡경북대병원정문건너,Kyungpook National University Medical Center,대구광역시,북구,동천동,128.5642122,35.95489535,1,칠곡3
7021048500,1243,팔달역2,Paldal Station,대구광역시,북구,관문동,128.5479643,35.8974362,3,730+북구4+칠곡2
7021048600,139,도시철도대구역건너,Daegu Station,대구광역시,북구,칠성동,128.598775,35.87709865,1,북구3
7021048700,20531,칠곡경북대병원정문앞,Kyungpook National University Medical Center,대구광역시,북구,동천동,128.5644215,35.95493655,1,칠곡3
7021048800,5036,칠곡그린빌2차건너,Chilgok Green Ville 2-cha,대구광역시,북구,구암동,128.566332,35.942672,7,706+726+급행2+급행7+북구1+칠곡2+칠곡4
7021048900,3039,칠곡그린빌6단지건너,Chilgok Green Ville Apts 6,대구광역시,북구,구암동,128.56674,35.944865,4,706+칠곡1-1+칠곡2+칠곡5
7021049000,3040,칠곡그린빌6단지앞,Chilgok Green Ville Apts 6,대구광역시,북구,동천동,128.5669283,35.94493667,4,706+칠곡1+칠곡2+칠곡5
7021049200,1638,학정청아람1,Hakjeong Chungahram,대구광역시,북구,동천동,128.5700388,35.9513344,1,706
7021049400,21856,무태조야동연경분소2,Yeongyeong branch office 2,대구광역시,북구,무태조야동,128.6187767,35.94232833,4,급행6+동구8+동구9+북구2
7021049500,8474,유통단지회차지2,Distribution Complex,대구광역시,북구,산격2동,128.60577,35.907317,7,300+304+306+323+323-1+349+413
7021049600,8857,매천대교1,Maecheondaegyo (Bridge),대구광역시,북구,관문동,128.542025,35.897677,2,730+칠곡2
7021049700,8555,무태교,Mutaegyo (Bridge),대구광역시,북구,산격2동,128.596335,35.90259,1,349
7021049800,21849,동서변월드메르디앙아파트,Dongseobyeon Worldmeridian Apts,대구광역시,북구,무태조야동,128.5991538,35.9192546,1,706
7021050000,1650,북구어울아트센터앞,Buk-gu Eoul Art Center,대구광역시,북구,관음동,128.546251,35.93350837,2,칠곡1-1+칠곡2
7021050100,1878,부영5단지,Buyeong Apts 5,대구광역시,북구,동천동,128.56227,35.935555,3,937+칠곡1-1+칠곡6
7021050200,4590,학정청아람2,Hakjeong Chungahram,대구광역시,북구,동천동,128.567947,35.954445,1,706
7021050300,9218,대구칠곡초등학교건너,Chilgok Elementary School,대구광역시,북구,읍내동,128.5509898,35.94573987,5,730+북구1+칠곡2+칠곡4+칠곡5
7021050400,1573,칠곡경북대병원건너(50사단),Kyungpook National University Chilgok Hospital,대구광역시,북구,동천동,128.5662961,35.95749248,11,726+730+급행2+급행7+칠곡1+칠곡1-1+칠곡2+칠곡3+칠곡4+칠곡6+팔공3
7021050500,1774,칠곡청구타운건너,Chilgok Cheonggu Town,대구광역시,북구,구암동,128.5612967,35.92997167,3,708+719+칠곡1-1
7021050700,1910,민들레아파트후문앞,Mindeulle Apts,대구광역시,북구,검단동,128.6290717,35.91649833,2,653+북구1
7021050800,1920,민들레아파트후문건너,Mindeulle Apts,대구광역시,북구,검단동,128.62905,35.91663,2,653+북구1
7021050900,1279,팔거역3,Palgeo Station,대구광역시,북구,동천동,128.5582229,35.9438974,2,칠곡1+칠곡4
7021051000,1280,팔거역4,Palgeo Station,대구광역시,북구,동천동,128.5585244,35.9438388,2,칠곡1-1+칠곡4
7021051100,358,영남네오빌건너,Yeongnam Neovill,대구광역시,북구,동천동,128.5599031,35.94206785,2,칠곡1-1+칠곡4
7021051200,424,영남네오빌앞,Yeongnam Neovill,대구광역시,북구,동천동,128.560095,35.94189333,2,칠곡1+칠곡4
7021051300,1318,칠성고가도로하단,Chilseong Overpass,대구광역시,북구,칠성동,128.6014537,35.88136692,3,가창2+동구3+팔공1
7021051400,1319,경북농업기술원건너,Gyeongbuk Agricultural Research and Extension Serv,대구광역시,북구,동천동,128.56075,35.95689863,1,칠곡3
7021051500,2453,도남지,Donamji,대구광역시,북구,동천동,128.5864425,35.9648388,1,칠곡5
7021051600,2394,대구국제고등학교,Daegu High School Of International Studies,대구광역시,북구,동천동,128.581175,35.95471333,1,-
7021051700,2712,복현성모약국앞,Bokhyeon Seongmo Pharmacy,대구광역시,북구,복현1동,128.6196952,35.89375993,2,719+북구1
7021051800,2644,대구삼성창조캠퍼스2,Daegu Samsung Creative Campus,대구광역시,북구,침산2동,128.5968217,35.88275667,2,323+523
7021051900,9208,대구삼성창조캠퍼스1,Daegu Samsung Creative Campus,대구광역시,북구,칠성동,128.5952483,35.88241,2,323-1+523
7021052000,2506,운암지공원2,Unamji Park,대구광역시,북구,구암동,128.56476,35.931845,1,939
7021052100,2545,칠성시장(양친회신협),Chilseong Market,대구광역시,북구,칠성동,128.6014847,35.87800695,2,가창2+동구2
7021052200,1976,금호지구(종점방향),Geumho Area,대구광역시,북구,관문동,128.5114383,35.8957,1,-
7021052300,1990,금호지구(시내방향),Geumho Area,대구광역시,북구,관문동,128.5126433,35.89533167,1,-
7021052400,1983,문주마을앞,Munju Maeul,대구광역시,북구,관문동,128.5242295,35.89814513,2,7250+북구4
7021052500,1969,장태실마을건너,Jangtaesil Maeul,대구광역시,북구,관문동,128.5360467,35.894825,2,급행7+북구4
7021052600,1949,장태실마을앞,Jangtaesil Maeul,대구광역시,북구,관문동,128.53585,35.895,3,7250+급행7+북구4
7021052700,1885,문주마을건너,Munju Maeul,대구광역시,북구,관문동,128.5246771,35.89805368,1,북구4
7021052900,1998,동침산네거리2,Dongchimsan (4) Junction,대구광역시,북구,침산2동,128.5995617,35.88660333,1,동구2
7021053100,1925,칠곡경북대병원,Kyungpook National University Medical Center,대구광역시,북구,동천동,128.5658683,35.95746167,9,726+730+칠곡1+칠곡1-1+칠곡2+칠곡3+칠곡4+칠곡6+팔공3
7021053200,20530,칠곡경북대병원후문앞,Kyungpook National University Medical Center,대구광역시,북구,동천동,128.5658217,35.95611833,3,급행2+급행7+팔공3
7021053300,1933,매천화성파크드림,Maecheon Hwasung Park Dream Apts,대구광역시,북구,관문동,128.5444223,35.90874882,1,750
7021053400,1473,매천고교,Maecheon High School,대구광역시,북구,태전2동,128.546705,35.911615,2,750+칠곡4
7021053500,9299,태전휴먼시아,Taejeon Humansia Apts,대구광역시,북구,태전2동,128.5464383,35.91170333,1,750
7021053600,9212,매천센트럴파크앞,Maecheon Central Park,대구광역시,북구,관문동,128.5446921,35.90855717,2,750+칠곡4
7021053700,1988,농산물도매시장건너,Agricultural Wholesale Market,대구광역시,북구,관문동,128.5423117,35.90425167,2,750+북구1
7021053800,1985,농산물도매시장앞,Agricultural Wholesale Market,대구광역시,북구,관문동,128.54168,35.904205,2,750+북구1
7021053900,20534,근로복지공단대구병원앞,Comwel Daegu Hospital,대구광역시,북구,동천동,128.5651272,35.95089915,9,726+730+급행2+급행7+칠곡1+칠곡1-1+칠곡2+칠곡4+칠곡6
7021054000,20533,학정청아람건너,Hakjeong Chungahram Apts,대구광역시,북구,동천동,128.5657683,35.95426667,9,726+730+급행2+급행7+칠곡1+칠곡1-1+칠곡2+칠곡4+칠곡6
7021054100,3071,학정청아람앞,Hakjeong Chungahram Apts,대구광역시,북구,동천동,128.5657983,35.95362833,9,726+730+급행2+급행7+칠곡1+칠곡1-1+칠곡2+칠곡4+칠곡6
7021054300,2991,근로복지공단대구병원건너,Comwel Daegu Hospital,대구광역시,북구,동천동,128.5653133,35.95101167,9,726+730+급행2+급행7+칠곡1+칠곡1-1+칠곡2+칠곡4+칠곡6
7021054400,3068,한라하우젠트,Halla Hauzent Apts,대구광역시,북구,동천동,128.564735,35.94813667,7,726+730+칠곡1+칠곡1-1+칠곡2+칠곡4+칠곡6
7021054600,5029,매천성당건너1,Maecheon Catholic Church,대구광역시,북구,관문동,128.542175,35.90952333,3,730+북구1+칠곡2
7021054700,2806,대구국제사격장,Daegu International Shooting Range,대구광역시,북구,관문동,128.5252783,35.91053667,1,북구4
7021054800,2754,경대교2,Gyeongdaegyo(Bridge),대구광역시,북구,대현2동,128.6030517,35.88581333,3,306+403+순환2
7021054900,2756,관음변전소3,KEPCO Gwaneum Substation,대구광역시,북구,관음동,128.5419033,35.94184167,2,937+939
7021055000,2755,관음변전소4,KEPCO Gwaneum Substation,대구광역시,북구,관음동,128.541835,35.94202,1,939
7021055100,2934,매천대교2,Maecheondaegyo (Bridge),대구광역시,북구,관문동,128.53983,35.89594833,2,7250+북구4
7021055200,2964,검단동행정복지센터1,Geomdan-dong Community Center,대구광역시,북구,검단동,128.6280035,35.91275423,2,653+북구1
7021055300,2963,검단동행정복지센터2,Geomdan-dong Community Center,대구광역시,북구,검단동,128.6280765,35.91267607,2,653+북구1
7021055500,20704,태전우방타운1차,Taejeon Woobang Town 1-cha Apts,대구광역시,북구,태전1동,128.5422367,35.91600167,1,칠곡2
7021055600,2961,태전육교1,Taejeon Overpass,대구광역시,북구,태전1동,128.5418225,35.91992995,1,칠곡2
7021055700,2960,태전육교2,Taejeon Overpass,대구광역시,북구,태전1동,128.5416609,35.92117478,1,칠곡2
7021055800,2974,침산쌍용예가아파트앞,Chimsan Ssangyong Yega Apts,대구광역시,북구,침산3동,128.589705,35.893625,2,403+칠곡2
7021055900,2994,유니버시아드레포츠센터앞,Universiade Leports Center,대구광역시,북구,무태조야동,128.5987567,35.92796,4,706+937+939+동구9
7021056000,2993,도곡교1,Dogokgyo(Bridge),대구광역시,북구,무태조야동,128.5999867,35.92855167,3,503+동구9+북구2
7021056200,21852,도곡교2,Dogokgyo(Bridge),대구광역시,북구,무태조야동,128.6000417,35.92845833,3,503+동구9+북구2
7021056300,9262,태전역2,Taejeon Station,대구광역시,북구,태전2동,128.5478217,35.91809667,15,200+250+250-1+300 +527+708+719+724+7250+726+730+750+급행7+칠곡4+칠곡6
7021056500,5308,e편한세상대구금호건너,ePyeonhansesang DaeguGeumho Apts,대구광역시,북구,관문동,128.5096983,35.89888833,3,204+240+북구4
7021056600,5307,e편한세상대구금호앞,ePyeonhansesang DaeguGeumho Apts,대구광역시,북구,관문동,128.5095583,35.899555,3,204+240+북구4
